domain,url,status,title,h1,h2_headings,file_status,topic_cluster,cluster_score,interim_triage,redirect_to_url
nakanodent.com,https://nakanodent.com/faq-portal/2025/11/24/%e5%8d%b3%e6%99%82%e8%8d%b7%e9%87%8d%e3%82%a4%e3%83%b3%e3%83%97%e3%83%a9%e3%83%b3%e3%83%88%e3%81%a8%e3%81%af%e4%bd%95%e3%81%a7%e3%81%99%e3%81%8b%ef%bc%9f/,200,即時荷重インプラントとは何ですか？ 岡山なかの歯科・矯正歯科クリニック歯の知恵袋Q&A,岡山なかの歯科・矯正歯科クリニック,,正常,C07_インプラント・基礎理解,0.4242,維持・部分更新,
nakanodent.com,https://nakanodent.com/faq-portal/2025/11/24/%e3%83%9e%e3%82%a4%e3%82%af%e3%83%ad%e3%82%b9%e3%82%b3%e3%83%bc%e3%83%97%e3%82%92%e4%bd%bf%e3%81%a3%e3%81%9f%e6%ad%af%e7%a7%91%e6%b2%bb%e7%99%82%e3%81%a8%e3%81%af%e4%bd%95%e3%81%a7%e3%81%99%e3%81%8b/,200,マイクロスコープを使った歯科治療とは何ですか？ 岡山なかの歯科・矯正歯科クリニック歯の知恵袋Q&A,岡山なかの歯科・矯正歯科クリニック,,正常,C23_マイクロスコープ精密治療,0.4688,維持・部分更新,
nakanodent.com,https://nakanodent.com/faq-portal/2025/11/24/%e9%ab%98%e9%bd%a2%e8%80%85%e3%81%ae%e6%ad%af%e7%a7%91%e6%b2%bb%e7%99%82%e3%81%a7%e6%b0%97%e3%82%92%e3%81%a4%e3%81%91%e3%82%8b%e3%81%93%e3%81%a8%e3%81%af%e4%bd%95%e3%81%a7%e3%81%99%e3%81%8b%ef%bc%9f/,200,高齢者の歯科治療で気をつけることは何ですか？ 岡山なかの歯科・矯正歯科クリニック歯の知恵袋Q&A,岡山なかの歯科・矯正歯科クリニック,,正常,C32_訪問歯科・高齢者歯科,0.2469,維持・部分更新,
nakanodent.com,https://nakanodent.com/faq-portal/2025/11/24/%e5%b0%8f%e5%85%90%e6%ad%af%e7%a7%91%e6%b2%bb%e7%99%82%e3%81%a7%e5%ad%90%e4%be%9b%e3%82%92%e6%b3%a3%e3%81%8b%e3%81%9b%e3%81%aa%e3%81%84%e3%82%b3%e3%83%84%e3%81%af%e3%81%82%e3%82%8a%e3%81%be%e3%81%99/,200,小児歯科治療で子供を泣かせないコツはありますか？ 岡山なかの歯科・矯正歯科クリニック歯の知恵袋Q&A,岡山なかの歯科・矯正歯科クリニック,,正常,C14_小児矯正・親の悩みと医院選び,0.2369,維持・部分更新,
nakanodent.com,https://nakanodent.com/faq-portal/category/clinic/,200,岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C14_小児矯正・親の悩みと医院選び,0.4491,維持・部分更新,
nakanodent.com,https://nakanodent.com/faq-portal/category/price/,200,岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C14_小児矯正・親の悩みと医院選び,0.449,維持・部分更新,
nakanodent.com,https://nakanodent.com/faq-portal/2025/11/24/%e5%85%a5%e3%82%8c%e6%ad%af%e3%81%ab%e6%85%a3%e3%82%8c%e3%82%8b%e3%82%b3%e3%83%84%e3%81%af%e3%81%82%e3%82%8a%e3%81%be%e3%81%99%e3%81%8b%ef%bc%9f/,200,入れ歯に慣れるコツはありますか？ 岡山なかの歯科・矯正歯科クリニック歯の知恵袋Q&A,岡山なかの歯科・矯正歯科クリニック,,正常,C24_自費入れ歯・義歯,0.2584,維持・部分更新,
nakanodent.com,https://nakanodent.com/faq-portal/category/about/,200,岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C14_小児矯正・親の悩みと医院選び,0.449,維持・部分更新,
nakanodent.com,https://nakanodent.com/faq-portal/2025/11/24/%e6%ad%af%e3%81%ae%e5%81%a5%e5%ba%b7%e3%81%a8%e5%85%a8%e8%ba%ab%e3%81%ae%e5%81%a5%e5%ba%b7%e3%81%af%e3%81%a9%e3%81%ae%e3%82%88%e3%81%86%e3%81%ab%e9%96%a2%e4%bf%82%e3%81%97%e3%81%a6%e3%81%84%e3%81%be/,200,歯の健康と全身の健康はどのように関係していますか？ 岡山なかの歯科・矯正歯科クリニック歯の知恵袋Q&A,岡山なかの歯科・矯正歯科クリニック,,正常,C40_地域・アクセス・診療時間,0.1756,維持・部分更新,
nakanodent.com,https://nakanodent.com/lp-kids-ortho/,200,歯並び簡易チェック/無料相談実施中 | 岡山の小児矯正 なかの歯科・矯正歯科クリニック,,,正常,C02_マウスピース矯正・ブランド比較,0.3945,維持・部分更新,
nakanodent.com,https://nakanodent.com/c-treatment/orthodontic/,200,矯正歯科 マウスピース矯正・歯列矯正 岡山なかの歯科・矯正歯科クリニック,矯正歯科・マウスピース矯正のご案内@@ 矯正歯科 マウスピース矯正・歯列矯正 岡山なかの歯科・矯正歯科クリニック,矯正歯科治療 Orthodontic,正常,C01_マウスピース矯正・基礎理解,0.5534,維持・部分更新,
nakanodent.com,https://nakanodent.com/c-treatment/implant/,200,インプラント治療・オールオン4 骨造成や難症例にも対応 岡山なかの歯科・矯正歯科クリニック,インプラント・オールオン4のご案内@@ インプラント治療・オールオン4 骨造成や難症例にも対応 岡山なかの歯科・矯正歯科クリニック,お口の機能を取り戻す インプラント治療 Implant,正常,C07_インプラント・基礎理解,0.5023,維持・部分更新,
nakanodent.com,https://nakanodent.com/c-treatment/child/,200,小児歯科 子供の虫歯予防・歯並び矯正 岡山なかの歯科・矯正歯科クリニック,お子様の将来の健康を守る小児歯科・小児矯正@@ 小児歯科 子供の虫歯予防・歯並び矯正 岡山なかの歯科・矯正歯科クリニック,"小児歯科 Pediatric, 親御さんに知ってもらいたい",正常,C29_小児歯科・予防と虫歯,0.4847,維持・部分更新,
nakanodent.com,https://nakanodent.com/c-treatment/preventive/,200,予防歯科 定期検診・クリーニング 岡山なかの歯科・矯正歯科クリニック,予防歯科による生涯の歯の健康を守る定期検診・クリーニング,"予防歯科とは, 定期健診, 予防歯科のよくある質問",正常,C29_小児歯科・予防と虫歯,0.5175,維持・部分更新,
nakanodent.com,https://nakanodent.com/c-treatment/general/,200,一般歯科 虫歯・歯周病治療 岡山なかの歯科・矯正歯科クリニック,一般歯科での虫歯治療や歯周病の改善@@ 一般歯科 虫歯・歯周病治療 岡山なかの歯科・矯正歯科クリニック,一般歯科 General,正常,C27_一般歯科・虫歯と痛み,0.4082,維持・部分更新,
nakanodent.com,https://nakanodent.com/c-treatment/,200,診療案内｜岡山なかの歯科・矯正歯科クリニックの治療一覧,岡山なかの歯科・矯正歯科クリニックの診療案内@@ 診療案内｜岡山なかの歯科・矯正歯科クリニックの治療一覧,"お一人おひとりの, 「歯ぎしり」や「食いしばり」が",正常,C31_顎関節症・歯ぎしり・睡眠時無呼吸,0.5343,維持・部分更新,
nakanodent.com,https://nakanodent.com/c-ndc/c-staff/,200,歯科医師・スタッフ紹介 専門医・歯科衛生士 岡山なかの歯科・矯正歯科クリニック,歯科医師・スタッフ紹介 専門医によるチーム医療,"歯科医師紹介, 歯科衛生士紹介",正常,C10_インプラント・リスクと医院選び,0.5309,維持・部分更新,
nakanodent.com,https://nakanodent.com/c-ndc/equipment/,200,治療機器 マイクロスコープ・CT 岡山なかの歯科・矯正歯科クリニック,治療機器 院内の最新設備のご紹介,"歯科用マイクロスコープ「カールツァイス ピコモラー」, 口腔内カメラ「アイテロエレメンツ」, 歯科用コーンビームCT「OP 3D Vision V17」, その他の治療機材",正常,C37_設備・技術・デジタル歯科,0.4996,維持・部分更新,
nakanodent.com,https://nakanodent.com/c-ndc/efforts/,200,当院の取り組み 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック,,正常,C14_小児矯正・親の悩みと医院選び,0.4491,維持・部分更新,
nakanodent.com,https://nakanodent.com/c-ndc/environment/,200,院内環境のご紹介 岡山なかの歯科・矯正歯科クリニック,安心とリラックスを大切にする院内環境 岡山なかの歯科・矯正歯科クリニック@@ 院内環境のご紹介 岡山なかの歯科・矯正歯科クリニック,院内環境 Clinic,正常,C41_カウンセリング・初診・無料相談,0.4067,維持・部分更新,
nakanodent.com,https://nakanodent.com/c-ndc/access/,200,当院へのアクセス・駐車場のご案内 岡山なかの歯科・矯正歯科クリニック,交通アクセス 岡山駅等からの行き方・駐車場@@ 当院へのアクセス・駐車場のご案内 岡山なかの歯科・矯正歯科クリニック,医院情報・交通アクセス Clinic information/Traffic access,正常,C40_地域・アクセス・診療時間,0.2381,維持・部分更新,
nakanodent.com,https://nakanodent.com/c-ndc/price/,200,治療費用と支払い方法 自費診療の料金一覧 岡山なかの歯科・矯正歯科クリニック,治療費用と支払い方法のご案内@@ 治療費用と支払い方法 自費診療の料金一覧 岡山なかの歯科・矯正歯科クリニック,"治療費用と支払い方法 Price, Contents 01 お支払い方法, Contents 02 自費診療の料金, Contents 03 保証について, Contents 04 医療費控除",正常,C36_費用・支払い・医療費控除,0.4967,維持・部分更新,
nakanodent.com,https://nakanodent.com/c-ndc/,200,医院案内｜岡山なかの歯科・矯正歯科クリニックの診療方針・設備・アクセス,岡山なかの歯科・矯正歯科クリニックの医院案内@@ 医院案内｜岡山なかの歯科・矯正歯科クリニックの診療方針・設備・アクセス,岡山で選ばれ続ける,正常,C38_安全性・滅菌・感染対策,0.3186,維持・部分更新,
nakanodent.com,https://nakanodent.com/c-ndc/director/,200,院長紹介 ご挨拶・セミナー実績・経歴 岡山なかの歯科・矯正歯科クリニック,岡山なかの歯科・矯正歯科クリニック 院長紹介@@ 院長紹介 ご挨拶・セミナー実績・経歴 岡山なかの歯科・矯正歯科クリニック,院長紹介 Director,正常,C10_インプラント・リスクと医院選び,0.4492,維持・部分更新,
nakanodent.com,https://nakanodent.com/c-ndc/policy/,200,理念・診療方針 岡山なかの歯科・矯正歯科クリニック,理念・診療方針@@ 理念・診療方針 岡山なかの歯科・矯正歯科クリニック,理念・診療方針 Policy,正常,C41_カウンセリング・初診・無料相談,0.4383,維持・部分更新,
nakanodent.com,https://nakanodent.com/faq-portal/2025/11/24/%e3%82%a4%e3%83%b3%e3%83%97%e3%83%a9%e3%83%b3%e3%83%88%e3%81%ae%e6%b5%81%e3%82%8c%e3%82%92%e6%95%99%e3%81%88%e3%81%a6%e3%81%8f%e3%81%a0%e3%81%95%e3%81%84/,200,インプラントの流れを教えてください 岡山なかの歯科・矯正歯科クリニック歯の知恵袋Q&A,岡山なかの歯科・矯正歯科クリニック,,正常,C07_インプラント・基礎理解,0.3939,維持・部分更新,
nakanodent.com,https://nakanodent.com/faq-portal/2025/11/24/%e4%bc%91%e8%a8%ba%e6%97%a5%e3%81%af%e3%81%84%e3%81%a4%e3%81%a7%e3%81%99%e3%81%8b%ef%bc%9f/,200,休診日はいつですか？ 岡山なかの歯科・矯正歯科クリニック歯の知恵袋Q&A,岡山なかの歯科・矯正歯科クリニック,,要確認（ファイル名フラグ）,C40_地域・アクセス・診療時間,0.1797,要確認,
nakanodent.com,https://nakanodent.com/faq-portal/2025/11/24/%e7%9f%af%e6%ad%a3%e6%b2%bb%e7%99%82%e3%82%82%e5%8f%97%e3%81%91%e3%82%89%e3%82%8c%e3%81%be%e3%81%99%e3%81%8b%ef%bc%9f/,200,矯正治療も受けられますか？ 岡山なかの歯科・矯正歯科クリニック歯の知恵袋Q&A,岡山なかの歯科・矯正歯科クリニック,,要確認（ファイル名フラグ）,C40_地域・アクセス・診療時間,0.1759,要確認,
nakanodent.com,https://nakanodent.com/faq-portal/2025/11/24/%e4%ba%88%e7%b4%84%e3%81%aa%e3%81%97%e3%81%a7%e3%82%82%e8%a8%ba%e5%af%9f%e3%81%97%e3%81%a6%e3%82%82%e3%82%89%e3%81%88%e3%81%be%e3%81%99%e3%81%8b%ef%bc%9f/,200,予約なしでも診察してもらえますか？ 岡山なかの歯科・矯正歯科クリニック歯の知恵袋Q&A,岡山なかの歯科・矯正歯科クリニック,,要確認（ファイル名フラグ）,C40_地域・アクセス・診療時間,0.1954,要確認,
nakanodent.com,https://nakanodent.com/faq-portal/2025/11/24/%e3%82%a4%e3%83%b3%e3%83%93%e3%82%b6%e3%83%a9%e3%82%a4%e3%83%b3%e3%81%a8%e3%81%af%e3%81%a9%e3%81%ae%e3%82%88%e3%81%86%e3%81%aa%e3%82%82%e3%81%ae%e3%81%a7%e3%81%99%e3%81%8b%ef%bc%9f/,200,インビザラインとはどのようなものですか？ 岡山なかの歯科・矯正歯科クリニック歯の知恵袋Q&A,岡山なかの歯科・矯正歯科クリニック,,正常,C02_マウスピース矯正・ブランド比較,0.4249,維持・部分更新,
nakanodent.com,https://nakanodent.com/c-ndc/efforts/sdgs/,200,SDGsへの取り組み 社会貢献・環境保護 岡山なかの歯科・矯正歯科クリニック,SDGsへの取り組みと社会貢献活動の記録@@ SDGsへの取り組み 社会貢献・環境保護 岡山なかの歯科・矯正歯科クリニック,なかの歯科のSDGsへの取り組み SDGs Commitment,正常,C37_設備・技術・デジタル歯科,0.3997,維持・部分更新,
nakanodent.com,https://nakanodent.com/c-treatment/bite/,200,噛み合わせ相談 – 顎の痛みやだるさはありませんか？ 岡山なかの歯科・矯正歯科クリニック,岡山市北区なかの歯科は噛み合わせ相談を受け付けています,,正常,C41_カウンセリング・初診・無料相談,0.4692,維持・部分更新,
nakanodent.com,https://nakanodent.com/c-treatment/perio/,200,岡山の歯周病ゼロを目指して – 歯周病検査 岡山なかの歯科・矯正歯科クリニック,岡山市北区なかの歯科「歯周病検査」のご案内,Contents 02 歯周病検査とは？,正常,C28_歯周病治療と再生療法,0.4969,維持・部分更新,
nakanodent.com,https://nakanodent.com/c-treatment/maternity/,200,マタニティ歯科健診のご案内 – 妊婦さんの虫歯・歯周病予防 岡山なかの歯科・矯正歯科クリニック,岡山市北区なかの歯科でマタニティ歯科健診を開催,,正常,C28_歯周病治療と再生療法,0.4067,維持・部分更新,
nakanodent.com,https://nakanodent.com/faq-portal/2025/11/24/%e3%82%af%e3%83%aa%e3%83%8b%e3%83%83%e3%82%af%e3%81%ae%e8%a8%ba%e7%99%82%e6%99%82%e9%96%93%e3%81%af%e4%bd%95%e6%99%82%e3%81%be%e3%81%a7%e3%81%a7%e3%81%99%e3%81%8b%ef%bc%9f/,200,クリニックの診療時間は何時までですか？ 岡山なかの歯科・矯正歯科クリニック歯の知恵袋Q&A,岡山なかの歯科・矯正歯科クリニック,,要確認（ファイル名フラグ）,C40_地域・アクセス・診療時間,0.2104,要確認,
nakanodent.com,https://nakanodent.com/faq-portal/2025/11/24/%e5%88%9d%e8%a8%ba%e3%81%ae%e5%a0%b4%e5%90%88%e3%80%81%e4%bd%95%e3%82%92%e6%8c%81%e3%81%a3%e3%81%a6%e3%81%84%e3%81%91%e3%81%b0%e3%82%88%e3%81%84%e3%81%a7%e3%81%99%e3%81%8b%ef%bc%9f/,200,初診の場合、何を持っていけばよいですか？ 岡山なかの歯科・矯正歯科クリニック歯の知恵袋Q&A,岡山なかの歯科・矯正歯科クリニック,,要確認（ファイル名フラグ）,C40_地域・アクセス・診療時間,0.1862,要確認,
nakanodent.com,https://nakanodent.com/faq-portal/2025/11/24/%e3%82%af%e3%83%aa%e3%83%8b%e3%83%83%e3%82%af%e3%81%ae%e9%a7%90%e8%bb%8a%e5%a0%b4%e3%81%af%e3%81%82%e3%82%8a%e3%81%be%e3%81%99%e3%81%8b%ef%bc%9f/,200,クリニックの駐車場はありますか？ 岡山なかの歯科・矯正歯科クリニック歯の知恵袋Q&A,岡山なかの歯科・矯正歯科クリニック,,要確認（ファイル名フラグ）,C40_地域・アクセス・診療時間,0.2337,要確認,
nakanodent.com,https://nakanodent.com/faq-portal/2025/11/24/%e3%82%af%e3%83%aa%e3%83%8b%e3%83%83%e3%82%af%e3%81%ae%e5%a0%b4%e6%89%80%e3%81%af%e3%81%a9%e3%81%ae%e3%82%88%e3%81%86%e3%81%ab%e6%8e%a2%e3%81%9b%e3%81%b0%e3%82%88%e3%81%84%e3%81%a7%e3%81%99%e3%81%8b/,200,クリニックの場所はどのように探せばよいですか？ 岡山なかの歯科・矯正歯科クリニック歯の知恵袋Q&A,岡山なかの歯科・矯正歯科クリニック,,要確認（ファイル名フラグ）,C40_地域・アクセス・診療時間,0.1752,要確認,
nakanodent.com,https://nakanodent.com/c-treatment/bite-form/,200,噛み合わせ相談・WEB予約フォーム 岡山なかの歯科・矯正歯科クリニック,岡山市北区なかの歯科 噛み合わせ相談・WEB予約フォーム,噛み合わせ相談・WEB予約フォーム,正常,C37_設備・技術・デジタル歯科,0.2545,維持・部分更新,
implantsalon.jp,https://implantsalon.jp/,200,【岡山インプラントサロン】オールオン4や難症例治療も対応,岡山でインプラント治療するなら「岡山インプラントサロン（岡山市北区）」 ※JSOI（日本口腔インプラント学会）専修医在籍,,正常,C10_インプラント・リスクと医院選び,0.4617,ピラーとして統合/リライト,https://nakanodent.com/implant/
implantsalon.jp,https://implantsalon.jp/c-solve/counseling/,200,インプラント無料カウンセリング｜岡山インプラントサロン,岡山でインプラント無料カウンセリング,,正常,,0.0,削除（本院へ集約）,https://nakanodent.com/c-solve/counseling/
implantsalon.jp,https://implantsalon.jp/c-solve/mail/,200,インプラント無料メール相談｜岡山インプラントサロン（北区）,インプラント無料メール相談 ※通院できる方が対象,,正常,,0.0,削除（本院へ集約）,https://nakanodent.com/c-contact/mail/
implantsalon.jp,https://implantsalon.jp/c-implant/fit/,200,インプラント治療の向き、不向き｜岡山インプラントサロン,インプラント治療が向いてる方、不向きな方,,正常,C07_インプラント・基礎理解,0.4478,モジュールとして集約,https://implantsalon.jp/c-implant/
implantsalon.jp,https://implantsalon.jp/c-salon/,200,岡山インプラントサロン（岡山県岡山市北区）が選ばれる理由,岡山インプラントサロン（岡山市北区）が選ばれる理由,,正常,C07_インプラント・基礎理解,0.4263,モジュールとして集約,https://implantsalon.jp/c-implant/
implantsalon.jp,https://implantsalon.jp/c-implant/trouble/,200,インプラント治療のトラブル・失敗｜岡山インプラントサロン,インプラント治療のトラブル・失敗,,正常,C07_インプラント・基礎理解,0.4525,モジュールとして集約,https://implantsalon.jp/c-implant/
implantsalon.jp,https://implantsalon.jp/c-solve/first-counseling/,200,インプラント無料初診相談｜岡山インプラントサロン（北区）,インプラント無料初診相談（カウンセリング）,,正常,,0.0,削除（本院へ集約）,https://nakanodent.com/c-solve/counseling/
implantsalon.jp,https://implantsalon.jp/c-salon/sedation/,200,静脈内鎮静法（セデーション）｜岡山インプラントサロン,インプラント手術の静脈内鎮静法,,正常,C10_インプラント・リスクと医院選び,0.4515,モジュールとして集約,https://implantsalon.jp/
implantsalon.jp,https://implantsalon.jp/c-implant/case/,200,インプラント治療症例｜岡山インプラントサロン（岡山市北区）,岡山インプラントサロンの治療症例,,正常,C07_インプラント・基礎理解,0.4536,モジュールとして集約,https://implantsalon.jp/c-implant/
implantsalon.jp,https://implantsalon.jp/c-solve/present/,200,インプラント小冊子｜岡山インプラントサロン（岡山市北区）,インプラント小冊子 ※岡山県の方が対象,,正常,C07_インプラント・基礎理解,0.4302,モジュールとして集約,https://implantsalon.jp/c-implant/
implantsalon.jp,https://implantsalon.jp/c-implant/zygoma_implant/,200,ザイゴマインプラント｜岡山インプラントサロン（岡山市北区）,岡山でザイゴマインプラント（オールオン4）,,正常,C09_インプラント・全顎・オールオン4,0.501,ピラーとして統合/リライト,https://nakanodent.com/implant/
implantsalon.jp,https://implantsalon.jp/c-implant/flow/,200,インプラント治療の流れ｜岡山インプラントサロン（北区）,インプラント治療の流れ,,正常,C07_インプラント・基礎理解,0.461,モジュールとして集約,https://implantsalon.jp/c-implant/
implantsalon.jp,https://implantsalon.jp/c-solve/,200,インプラント相談サービス｜岡山インプラントサロン（北区）,インプラント＆オールオン4相談サービス（初診、電話、LINEなど）,,正常,C09_インプラント・全顎・オールオン4,0.415,モジュールとして集約,https://implantsalon.jp/c-implant/zygoma_implant/
implantsalon.jp,https://implantsalon.jp/c-implant/all-on-4/,200,オールオン4（オールオンフォー）治療｜岡山インプラントサロン,岡山市北区でオールオン4（オールオンフォー）治療,,正常,C07_インプラント・基礎理解,0.4287,モジュールとして集約,https://implantsalon.jp/c-implant/
implantsalon.jp,https://implantsalon.jp/c-salon/cost/,200,インプラント治療費用・料金表｜岡山インプラントサロン（北区）,インプラント治療費用・料金表,,正常,,0.0,削除（本院へ集約）,https://nakanodent.com/c-price/
implantsalon.jp,https://implantsalon.jp/c-implant/magic-implant/,200,魔法のインプラント（岡山）｜静脈内鎮静法でのオールオン4治療,魔法のインプラント（静脈内鎮静法でのオールオン4治療）,,正常,C10_インプラント・リスクと医院選び,0.4376,モジュールとして集約,https://implantsalon.jp/
implantsalon.jp,https://implantsalon.jp/c-salon/guide/,200,岡山インプラントサロン（岡山市北区）WEBページのご案内,岡山インプラントサロンWEBページのご案内,,正常,,0.0,削除（本院へ集約）,https://nakanodent.com/c-ndc/c-salon/guide/
implantsalon.jp,https://implantsalon.jp/c-implant/,200,インプラント治療とは｜岡山インプラントサロン（岡山市北区）,インプラント治療とは,,正常,C07_インプラント・基礎理解,0.4801,ピラーとして統合/リライト,https://nakanodent.com/implant/
implantsalon.jp,https://implantsalon.jp/c-solve/diagnosis/,200,インプラント無料WEB診断｜岡山インプラントサロン（北区）,インプラント無料WEB診断 ※通院可能な方が対象,,正常,,0.0,削除（本院へ集約）,https://nakanodent.com/c-solve/diagnosis/
implantsalon.jp,https://implantsalon.jp/c-solve/choices/,200,歯を失った時の治療選択肢｜岡山インプラントサロン（岡山市）,歯を失った時の治療選択肢,,正常,,0.0,削除（本院へ集約）,https://nakanodent.com/c-solve/diagnosis/
implantsalon.jp,https://implantsalon.jp/c-salon/director/,200,インプラント専修医の歯科院長紹介｜岡山インプラントサロン,JSOI（日本口腔インプラント学会）専修医の歯科院長紹介,,正常,,0.0,削除（本院へ集約）,https://nakanodent.com/c-ndc/c-staff/
kyousei-smile.com,https://www.kyousei-smile.com/,200,岡山の矯正歯科なら【なかの歯科（岡山市北区）】目立たない矯正,,,正常,C42_医院の取り組み・理念・特色,0.2017,モジュールとして集約（暫定）,https://nakanodent.com/orthodontic/
kyousei-smile.com,https://www.kyousei-smile.com/c-solve/,200,各ページのご案内｜岡山 なかの歯科・矯正歯科クリニック,,,正常,C40_地域・アクセス・診療時間,0.1874,モジュールとして集約（暫定）,https://nakanodent.com/orthodontic/
kyousei-smile.com,https://www.kyousei-smile.com/c-orthodontics/case/,200,矯正歯科の治療症例｜岡山 なかの歯科・矯正歯科クリニック,,,正常,C35_症例実績・ビフォーアフター,0.227,モジュールとして集約（暫定）,https://nakanodent.com/orthodontic/
kyousei-smile.com,https://www.kyousei-smile.com/c-solve/faq/,200,矯正歯科のよくある質問｜岡山 なかの歯科・矯正歯科クリニック,,,正常,,0.0,削除（本院へ集約）,https://nakanodent.com/c-solve/faq/
kyousei-smile.com,https://www.kyousei-smile.com/c-solve/mail/,200,矯正歯科「無料メール相談」｜岡山 なかの歯科クリニック,,,正常,,0.0,削除（本院へ集約）,https://nakanodent.com/c-contact/mail/
kyousei-smile.com,https://www.kyousei-smile.com/c-clinic/news/,200,矯正歯科ニュース｜岡山 なかの歯科・矯正歯科クリニック,,,正常,,0.0,削除（本院へ集約）,https://nakanodent.com/c-ndc/news/
kyousei-smile.com,https://www.kyousei-smile.com/c-solve/knowledge/,200,矯正歯科治療の役立つ知識｜岡山 なかの歯科・矯正歯科,,,正常,C32_訪問歯科・高齢者歯科,0.2199,モジュールとして集約,https://www.kyousei-smile.com/c-orthodontics/flow/
kyousei-smile.com,https://www.kyousei-smile.com/c-orthodontics/relapse/,200,矯正後の後戻り（リテーナー）｜岡山 なかの歯科・矯正歯科,,,正常,C06_マウスピース矯正・治療後とメンテナンス,0.3736,モジュールとして集約（暫定）,https://nakanodent.com/orthodontic/
kyousei-smile.com,https://www.kyousei-smile.com/c-clinic/price/,200,矯正治療費・お支払い方法 ｜岡山 なかの歯科・矯正歯科,,,正常,,0.0,削除（本院へ集約）,https://nakanodent.com/c-price/
kyousei-smile.com,https://www.kyousei-smile.com/c-orthodontics/dentition/,200,歯並びの種類（口ゴボ、開咬など）｜岡山 なかの歯科・矯正歯科,,,正常,C12_小児矯正・基礎と適齢期,0.2088,モジュールとして集約,https://www.kyousei-smile.com/c-orthodontics/child/
kyousei-smile.com,https://www.kyousei-smile.com/c-orthodontics/child/,200,小児矯正歯科｜岡山 なかの歯科・矯正歯科クリニック,,,正常,C12_小児矯正・基礎と適齢期,0.3267,ピラーとして統合/リライト,https://nakanodent.com/orthodontic/
kyousei-smile.com,https://www.kyousei-smile.com/c-orthodontics/extraction/,200,矯正歯科治療の抜歯・非抜歯｜岡山 なかの歯科・矯正歯科,,,正常,C18_矯正方法の比較検討,0.2506,モジュールとして集約（暫定）,https://nakanodent.com/orthodontic/
kyousei-smile.com,https://www.kyousei-smile.com/c-orthodontics/wire/,200,ワイヤー矯正（表側矯正）｜岡山 なかの歯科・矯正歯科,,,正常,C16_ワイヤー矯正・基礎と装置選択,0.4185,モジュールとして集約（暫定）,https://nakanodent.com/orthodontic/
kyousei-smile.com,https://www.kyousei-smile.com/c-orthodontics/kind/,200,矯正装置の種類｜岡山 なかの歯科・矯正歯科クリニック,,,正常,C13_小児矯正・装置別（マイオブレース等）,0.1856,モジュールとして集約（暫定）,https://nakanodent.com/orthodontic/
kyousei-smile.com,https://www.kyousei-smile.com/c-orthodontics/mtm/,200,前歯の部分矯正（インビザラインなど）｜岡山 なかの歯科,,,正常,C02_マウスピース矯正・ブランド比較,0.4167,モジュールとして集約,https://www.kyousei-smile.com/c-solve/booklet/
kyousei-smile.com,https://www.kyousei-smile.com/c-orthodontics/invisalign-speed/,200,インビザラインの短期治療「スピード矯正」｜岡山 なかの歯科,,,正常,C02_マウスピース矯正・ブランド比較,0.4058,モジュールとして集約,https://www.kyousei-smile.com/c-solve/booklet/
kyousei-smile.com,https://www.kyousei-smile.com/c-orthodontics/lingual/,200,舌側矯正（裏側矯正）｜岡山 なかの歯科・矯正歯科クリニック,,,正常,C17_ワイヤー矯正・舌側・部分・外科矯正,0.3235,ピラーとして統合/リライト,https://nakanodent.com/orthodontic/
kyousei-smile.com,https://www.kyousei-smile.com/invisalign/,200,岡山でインビザライン（マウスピース矯正）なかの歯科・矯正歯科,,,正常,C01_マウスピース矯正・基礎理解,0.51,モジュールとして集約,https://www.kyousei-smile.com/c-orthodontics/invisalign/
kyousei-smile.com,https://www.kyousei-smile.com/c-orthodontics/flow/,200,矯正歯科治療の流れ｜岡山 なかの歯科・矯正歯科クリニック,,,正常,C32_訪問歯科・高齢者歯科,0.2399,ピラーとして統合/リライト,https://nakanodent.com/orthodontic/
kyousei-smile.com,https://www.kyousei-smile.com/c-clinic/itero/,200,3D口腔内スキャナー｜なかの歯科・矯正歯科クリニック,,,正常,C37_設備・技術・デジタル歯科,0.4152,モジュールとして集約（暫定）,https://nakanodent.com/orthodontic/
kyousei-smile.com,https://www.kyousei-smile.com/c-orthodontics/invisalign/,200,マウスピース矯正「インビザライン」岡山 なかの歯科・矯正歯科,,,正常,C01_マウスピース矯正・基礎理解,0.5621,ピラーとして統合/リライト,https://nakanodent.com/orthodontic/
kyousei-smile.com,https://www.kyousei-smile.com/c-orthodontics/,200,矯正歯科（歯列矯正）とは｜岡山 なかの歯科・矯正歯科,,,正常,C17_ワイヤー矯正・舌側・部分・外科矯正,0.2181,モジュールとして集約,https://www.kyousei-smile.com/c-orthodontics/lingual/
kyousei-smile.com,https://www.kyousei-smile.com/c-clinic/,200,歯科医院紹介｜岡山の歯医者「なかの歯科・矯正歯科クリニック」,,,正常,C44_指名検索化・ブランディング,0.2066,モジュールとして集約（暫定）,https://nakanodent.com/orthodontic/
